code_activity,name_activity,description,ar_name_activity,ar_description,category_code,category_name_fr,category_name_ar,subcategory_code,subcategory_name_fr,subcategory_name_ar,subfield,field
063216,Technicien supérieur électronicien de maintenance de cartes électroniques,,تقني سامي في إلكترونيات صيانة البطاقات إلكترونية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063215,Technicien d'entretien d'appareillages de mesure et de régulation,,تقني في صيانة تجهيزات القياس والضبط,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063214,Technicien de maintenance radar,,تقني في صيانة أنظمة الرادار,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063213,Technicien de maintenance en sonorisation,,تقني في صيانة العتاد الصوتي,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063212,Technicien de maintenance en matériel optoélectronique,,تقني في صيانة العتاد البصري,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063211,Technicien de maintenance en matériel médical,,تقني في صيانة المعدات الطبية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063210,Technicien de maintenance en matériel de radiologie,,تقني في صيانة معدات التصوير بالأشعة,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063209,Technicien de maintenance en matériel biomédical,,تقني في صيانة المعدات البيو طبية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063208,Technicien de maintenance en électronique,,تقني في الصيانة الإلكترونية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063207,Technicien de maintenance de systèmes optroniques,,تقني في صيانة الأنظمة البصرية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063206,Technicien de maintenance de systèmes laser,,تقني في صيانة أنظمة الليزر,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063205,Technicien de maintenance de systèmes de détection,,تقني في صيانة أنظمة الكشف,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063204,Technicien de maintenance de cartes électroniques,,تقني في صيانة البطاقات الإلكترونية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063203,Régleur-étalonneur en électronique,,معاير-مضبط في مجال الإلكترونيات,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063202,Electromécanicien en installation et maintenance électronique,,إلكترو نيكي في التركيب والصيانة الإلكترونية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063201,Electromécanicien de maintenance de cartes électroniques,,إلكترو نيكي في صيانة البطاقات الإلكترونية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063200,Installation et maintenance électronique,التركيب والصيانة الإلكترونية,74,6
063128,Technicien supérieur pneumaticien,,تقني في صيانة التركيبات الآلية,,060000,Services aux entreprises,الخدمات الموجهة للمؤسسات,063100,Installation et maintenance d’équipements industriels,تركيب وصيانة التجهيزات الصناعية,73,6
